id,machine failure
136742,0.21572536770740858
136743,0.22495915533116623
136744,0.1537888346743518
136745,0.4222521025311198
136746,0.17481626785326548
136747,0.1533707767706435
136748,0.08088935563263207
136749,0.07285520389873656
136750,0.15339321352540283
136751,0.15799600851419995
136752,0.0817220806789835
136753,0.6953893903069417
136754,0.23286097299530825
136755,0.4722132834059132
136756,0.055871651783713394
136757,0.005277886514718923
136758,0.1594420496226949
136759,0.0010519669234921357
136760,0.07318629505407517
136761,0.04866213228027541
136762,0.8358734267734453
136763,0.22925462740874114
136764,0.16446178082686472
136765,0.16067322131180267
136766,0.26952588283487594
136767,0.44787788395226746
136768,0.06809904763607885
136769,0.0010416141561448435
136770,0.1709874409817542
136771,0.3151552737223796
136772,0.648339499773085
136773,0.10509872108714656
136774,0.055202921725840855
136775,0.4303124497485777
136776,0.036227882915389524
136777,0.14672430032533343
136778,0.23416815299018653
136779,0.16699149069477973
136780,0.04307514275727341
136781,0.4793722369501204
136782,0.0008172164358588559
136783,0.012418249018949964
136784,0.05471247665144009
136785,0.38616766792038937
136786,0.19788893296313875
136787,0.2009903196851526
136788,0.008520901956206537
136789,0.1545592247551548
136790,0.037365371322863584
136791,0.19585742562443878
136792,0.2617371163511411
136793,0.11881251209421224
136794,0.3753276992172753
136795,0.2731519303096686
136796,0.2644861319882602
136797,0.2958251502951607
136798,0.4135765188596522
136799,0.2356654119527867
136800,0.1163594774843908
136801,0.1081623495462697
136802,0.12899805768832073
136803,0.08301329352285386
136804,0.13637906478601727
136805,0.23357193858099495
136806,0.05367453104742283
136807,0.09117434249245503
136808,0.16771739991845455
136809,0.07400844803798286
136810,0.4337349092877379
136811,0.3330375077005019
136812,0.025147634636717035
136813,0.7124386059049441
136814,0.260891821202042
136815,0.047361496895292565
136816,0.058685032778302976
136817,0.09277198447935947
136818,0.38433354614929055
136819,0.030603202212970693
136820,0.04034169298973938
136821,0.11541375653658735
136822,0.6553813586166274
136823,0.13336724001350578
136824,0.04522520649235614
136825,0.2026468247923274
136826,0.9933136888298213
136827,0.026407778579792155
136828,0.05251989634576255
136829,0.16815556685044616
136830,0.2375072503789614
136831,0.09403884585185793
136832,0.24347328938427715
136833,0.07976085207832659
136834,0.9999333837950071
136835,0.19457182208958215
136836,0.14952489258376425
136837,0.1621942863805621
136838,0.0009188896664383595
136839,0.035812986525154654
136840,0.1592609728543997
136841,0.23505384295758583
136842,0.21158119211005952
136843,0.09598281485364324
136844,0.28450293860132153
136845,0.11695069664304149
136846,0.14201125086364136
136847,0.027595504559874365
136848,0.07152064928883246
136849,0.18386489366781983
136850,0.2803293413071863
136851,0.12099573084654819
136852,0.3162623066238147
136853,0.36241880493787737
136854,0.12297910187636046
136855,0.2904072278046563
136856,0.6319112677344166
136857,0.3098756968740243
136858,0.10829224910650304
136859,0.07586314573176009
136860,0.13340904754221497
136861,0.045074650903810826
136862,0.40085121354834957
136863,0.027046875279727784
136864,0.03276852781212444
136865,0.15062826835908472
136866,0.2624598954865342
136867,0.50909434658858
136868,0.11656140604430434
136869,0.2000793257380276
136870,0.15479759404174998
136871,0.06989260722853724
136872,0.2770743897434642
136873,0.061837365482748076
136874,0.040433451533949574
136875,0.0721774877155175
136876,0.039239498113802763
136877,0.23996367028381188
136878,0.000123780741477109
136879,0.41841436688204253
136880,0.2500090974284928
136881,0.11999579595314987
136882,0.05323063230690635
136883,0.09853278415424281
136884,0.16423214484050622
136885,0.7130986462930847
136886,0.0004101943402740455
136887,0.1281742947721808
136888,0.23601024664130152
136889,0.13110160773263896
136890,0.16771160841229457
136891,0.17532351983650546
136892,0.11244075810498348
136893,0.11276393381095147
136894,0.056768721255653756
136895,0.11298911583377338
136896,0.07974207773881897
136897,0.395762956464268
136898,0.14367344943139035
136899,0.07142255020941016
136900,0.1394951982394955
136901,0.15124950310737897
136902,0.0006421117449493937
136903,0.024658114718200508
136904,0.23709350852819672
136905,0.07638212377049394
136906,0.030874467403454755
136907,0.16699461796695006
136908,0.09516718885138094
136909,0.0882168311866042
136910,0.1622152327415872
136911,0.29132708196073814
136912,0.45301658387260624
136913,0.45942734001273366
136914,0.08884973470967875
136915,0.23084102590238717
136916,0.04098544576367342
136917,0.17007060409499558
136918,0.035047980476171414
136919,0.19100066895181592
136920,0.08951510034550192
136921,0.5095327149268819
136922,0.11673225454549634
136923,0.05553880111446038
136924,0.04635541074186633
136925,0.01842205210940254
136926,0.00021021526577726324
136927,0.14589061292925912
136928,0.15193424338740574
136929,0.22874413392227316
136930,0.0016194132226712277
136931,0.6206837255074835
136932,0.44257671590819186
136933,0.1861976546059775
136934,0.22120390593607384
136935,0.05107097399779323
136936,0.2761516776416677
136937,0.032346176000729907
136938,0.07629403290099519
136939,0.0838985639343621
136940,0.1095084908162223
136941,0.6598521666491981
136942,0.05045863545864231
136943,0.1337010026052966
136944,0.9346827346804218
136945,0.47671375705817176
136946,0.23511444289794842
136947,0.2370454872317537
136948,0.03569853766415517
136949,0.2918971580859862
136950,0.15832291587333996
136951,0.12022761755775042
136952,0.06505603406882797
136953,0.21827857644995505
136954,0.013118532585325315
136955,0.05645490434063448
136956,0.09950274965433387
136957,0.10483273737834613
136958,0.21888110610418965
136959,0.22205415046285082
136960,0.9999508400330528
136961,0.3327913772677592
136962,0.11765327444458153
136963,0.4848573203615829
136964,0.31926237378362377
136965,0.586940149222016
136966,0.007727144010834389
136967,0.09622314638660326
136968,0.647768449508459
136969,0.024835871010885986
136970,0.43451763732772475
136971,0.3610278727455821
136972,0.0020808584918428096
136973,0.40512206684764474
136974,0.0190814278256675
136975,0.4702804081787767
136976,0.0653559525316692
136977,0.21863849218251585
136978,0.0828072819503917
136979,0.03678519762961998
136980,0.04211677535749947
136981,0.04988545567026018
136982,0.20399957939769867
136983,0.1830813152543895
136984,0.1732419716500671
136985,0.009914467779888173
136986,0.0747607190568795
136987,0.37983042889930035
136988,0.27009954354680155
136989,0.21717568207155682
136990,0.01568879665759034
136991,0.13891912484081625
136992,0.04748395682661298
136993,0.0005066235295597805
136994,0.0035813936207113556
136995,0.6728259711680481
136996,0.18434686387344293
136997,0.21511324562116707
136998,0.20239110774642174
136999,0.25939253586312155
137000,0.8610760002901418
137001,0.08807509563478683
137002,0.26122729751369966
137003,0.23568847879889834
137004,0.903719414495864
137005,0.9999715879143627
137006,0.028352430322318312
137007,0.1448998599654413
137008,0.2958818594994229
137009,0.007305391459904276
137010,0.37730915789964425
137011,0.21768426887490364
137012,0.6712265837954615
137013,0.38808047907224175
137014,0.03593183246444175
137015,0.5286725712993953
137016,0.22332097622088382
137017,0.054276109367628424
137018,0.1390350343122604
137019,0.0008199702102343588
137020,0.9150776497486228
137021,0.4224745682397185
137022,0.028217777670866327
137023,0.05678223576631282
137024,0.11170793452228095
137025,0.04141729293846137
137026,0.48329636542170146
137027,0.13906102189404482
137028,0.06246774033877607
137029,0.07661363836401679
137030,0.5636965505063738
137031,0.004542113010802495
137032,0.16750451443145645
137033,0.37286469471678035
137034,0.22216774774890138
137035,0.6211398769135136
137036,0.32969408832015146
137037,0.9999180911974848
137038,0.327472366477805
137039,0.000728035588037751
137040,0.036409954383575895
137041,0.5142351387671723
137042,0.02974091536159177
137043,0.16197424816260172
137044,0.09487052305618124
137045,0.12222283928252409
137046,0.09276400191957775
137047,0.1531728467143354
137048,0.33150929375036053
137049,0.4191646975115357
137050,0.00016934684224828304
137051,0.23493862187452505
137052,0.46299490209280714
137053,0.10746945099540943
137054,0.10183677126893007
137055,0.19732747863612016
137056,0.10307751628639508
137057,0.07940612156741934
137058,0.16524839624610976
137059,0.45292013447033613
137060,0.035322630920144336
137061,0.0729067609412094
137062,0.6030044692136599
137063,0.3330721944324819
137064,0.342196188082503
137065,0.6172640244998514
137066,0.19016727115816232
137067,0.051826342318796396
137068,0.12861422931919836
137069,0.22599690962919092
137070,0.23705262942162938
137071,0.22158757358784986
137072,0.0533742256305744
137073,0.16743439444673422
137074,0.3903538796756456
137075,0.17469520974920022
137076,0.02167077183820275
137077,0.16340114463393995
137078,0.1485251410039024
137079,0.2994297989598249
137080,0.3274646668598378
137081,0.32325373143829755
137082,0.12435481987796308
137083,0.02508763716363353
137084,0.1742298571693447
137085,0.4014365023994949
137086,0.37552018697531664
137087,0.13623126169665367
137088,0.6715303584731507
137089,0.10064065890713517
137090,0.19101579022575524
137091,0.03560786092156036
137092,0.565906310583871
137093,0.43321748969730045
137094,0.6823725637200051
137095,0.3179400170164464
137096,0.06736305299469403
137097,0.32201667969244263
137098,0.39565850975321376
137099,0.2680348333814587
137100,0.10991176516740178
137101,0.1158923419247374
137102,0.3857969447380735
137103,0.5305976279139972
137104,0.011825498401144724
137105,0.08133050019195429
137106,0.7686917513030758
137107,0.001328983763663354
137108,0.06239254613440123
137109,0.13438427439821343
137110,0.616688297215746
137111,0.6731418914742592
137112,0.9997659718320674
137113,0.013135762540053317
137114,0.07869727932396287
137115,0.029016842692686173
137116,0.3346352231033609
137117,0.07748485032256705
137118,0.19848296918608602
137119,0.6326673030067576
137120,0.11335254809742516
137121,0.0484532488910201
137122,0.3612668715305339
137123,0.21592716129193237
137124,0.6641006620586895
137125,0.05586658667704379
137126,0.047381684458531935
137127,0.1811275202957789
137128,0.09940948455126866
137129,0.13138814657187714
137130,0.15990939042876717
137131,0.1812288485632003
137132,0.07103793205655577
137133,0.11359998367062699
137134,0.6534298938937192
137135,0.2777631175837445
137136,0.03131353916582739
137137,0.050567913292894395
137138,0.2317754483910576
137139,0.040999409025101186
137140,0.005248386912718159
137141,0.06237548147285753
137142,0.0013819438070514706
137143,0.12786805140003046
137144,0.12001447590493511
137145,0.04976504137754682
137146,0.10918035840943005
137147,0.03372797571093179
137148,0.4924588577444418
137149,0.001230640549479177
137150,0.3707515955325265
137151,0.0006061059833637626
137152,0.24924020599794414
137153,0.7718368653171536
137154,0.30111182056450736
137155,0.20642624406250112
137156,0.4674843658285228
137157,0.24473331997642656
137158,0.11609674167863657
137159,0.12893350109700047
137160,0.26247714659818644
137161,0.16936680512722932
137162,0.2493938758772264
137163,0.040623295166293795
137164,0.12486585703143585
137165,0.0017348636118209187
137166,0.21069977534994905
137167,0.3158343503760705
137168,0.2213728657269905
137169,0.29896478750127886
137170,0.1415575447240355
137171,0.21368047315544586
137172,0.08261804497763063
137173,0.25060920481550114
137174,0.031184353618437084
137175,0.29502243831111735
137176,0.0629157020117293
137177,0.19219689249531968
137178,0.10757136002904284
137179,0.28213161717163243
137180,0.07351812104794946
137181,0.21462276060013333
137182,0.4204660559183322
137183,0.14531609949260493
137184,0.1923859876952242
137185,0.002220672716700363
137186,0.17710531428364246
137187,0.0651023216156504
137188,0.5363724758047834
137189,0.5647122910096914
137190,0.06888012639535097
137191,0.12869588841516058
137192,0.9979560558671816
137193,0.08110613571341639
137194,0.08729771950855601
137195,0.7219245751415894
137196,0.4102074767082085
137197,0.0013075548732248996
137198,0.5103829466452277
137199,0.03781394613587399
137200,0.04634713122206264
137201,0.002973377467177796
137202,0.3169272999702063
137203,0.08897266824102265
137204,0.03785428165984223
137205,0.0009816887065521851
137206,0.08583867282131719
137207,0.47546240543787055
137208,0.4745998626370939
137209,0.00034498638675524765
137210,0.0013542703145972882
137211,0.2851535650641082
137212,0.3809592549095772
137213,0.13016454299442473
137214,0.06860185144984249
137215,0.3062892241517664
137216,0.442157467018043
137217,0.24099373255171397
137218,0.4297195814879516
137219,0.13051265974808987
137220,0.36544512749565894
137221,0.2978319055415265
137222,0.42202225639075813
137223,0.07368584498700409
137224,0.2067109076685819
137225,0.053016832300781025
137226,0.1041916529448139
137227,0.16625031841337123
137228,0.5251026028752748
137229,0.12495072027800291
137230,0.02499735641893424
137231,0.4148234458467596
137232,0.08835610475747764
137233,0.15026388337750843
137234,0.10986997940818186
137235,0.10053338731082039
137236,0.04789102771807923
137237,0.05899274223290404
137238,0.09601328845357053
137239,0.27361659725781257
137240,0.03829585873026689
137241,0.3094290675753101
137242,0.5605533136680892
137243,0.2661567210189783
137244,0.35027117054070644
137245,0.6119374021030091
137246,0.3366258587074799
137247,0.0644650972500945
137248,0.13884436475091352
137249,0.5145869759724238
137250,0.17169289672040103
137251,0.17234308376837584
137252,0.1626270206599093
137253,0.11402027617018522
137254,0.05250811865274771
137255,0.339018650619465
137256,0.3911923791116649
137257,0.1148232776238785
137258,0.054691719734398694
137259,0.04251607957333505
137260,0.34090039644143283
137261,0.2343109359236651
137262,0.25108035107474097
137263,0.48539774364140265
137264,0.645176539756007
137265,0.6073070566207919
137266,0.09118777168726012
137267,0.035720255573842806
137268,0.030809344590471244
137269,0.09634702042188627
137270,0.04194030643470435
137271,0.09178876686103885
137272,0.635547051347636
137273,0.05805253568141741
137274,0.10483553544752747
137275,0.15722347689914196
137276,0.06169111678990459
137277,0.21491551533856748
137278,0.14661412359568748
137279,0.4661989633804606
137280,0.014542017030399848
137281,0.09213568405243348
137282,0.16811051362727913
137283,0.4679377334639686
137284,0.0006739410059732222
137285,0.13902112773620204
137286,0.19210006743182248
137287,0.19774462292411332
137288,0.005327519959879585
137289,0.06331291044745781
137290,0.06893503518419693
137291,0.045028158784955946
137292,0.21342910906512969
137293,0.2430503614102025
137294,0.0014105965893198037
137295,0.11749046534196136
137296,0.20602996104166807
137297,0.20584256384698468
137298,0.002648150115282155
137299,0.08609986030132624
137300,0.425596708675744
137301,0.23026941623328756
137302,0.0002490412004677193
137303,0.38024284677500964
137304,0.3754274192975888
137305,0.7584286415157419
137306,0.35659004616652884
137307,0.2276415351943609
137308,0.2531235112171828
137309,0.06855982126987072
137310,0.207673869849142
137311,0.3295476221329437
137312,0.5562404198901493
137313,0.06823430084539611
137314,0.05763378165896859
137315,0.20051720765829648
137316,0.0249643693707524
137317,0.09466318570173153
137318,0.15139875132059588
137319,0.1473327536366897
137320,0.0010929458365992704
137321,0.06696600700774641
137322,0.16422714718100997
137323,0.5237342544518857
137324,0.46430641071040596
137325,0.6146120626584421
137326,0.041972882784828136
137327,0.12661883808169408
137328,0.004316364091670976
137329,0.06847856067832456
137330,0.5020464108445107
137331,0.42481318789903727
137332,0.00041042276472136275
137333,0.17762940785650894
137334,0.2818873237712782
137335,0.18468030367857394
137336,0.6870289222662157
137337,0.06857620993831086
137338,0.24085641973292254
137339,0.06655345098906733
137340,0.02237352506537963
137341,0.040820137318316546
137342,0.057214835591766454
137343,0.2860658029369172
137344,0.25258335463314774
137345,0.1503142326014633
137346,0.302476488137104
137347,0.24933096977340827
137348,0.21887455515406085
137349,0.13218487084355657
137350,0.1027313563742729
137351,0.4651434044961403
137352,0.11656075630178112
137353,0.26873436860700095
137354,0.019319892760584226
137355,0.00045241466384777823
137356,0.014929260303745879
137357,0.0733121138471994
137358,0.03132816428756882
137359,0.1170070569926799
137360,0.3359642298404201
137361,0.057149807387896
137362,0.16132136160882118
137363,0.03810206803976053
137364,0.002459986469413334
137365,0.042552239917417474
137366,0.38820720079781507
137367,0.7595060468052806
137368,0.14432289791767586
137369,0.21034745689572107
137370,0.049934711365571836
137371,0.43746680834774376
137372,0.07181383852349225
137373,0.22312474138777105
137374,0.0597712707802759
137375,0.06882215170993454
137376,0.13956056447719742
137377,0.011613905936372038
137378,0.17072133816501311
137379,0.999541583830017
137380,0.624712614132134
137381,0.07527960495698768
137382,0.03944934404444097
137383,0.17252942326289
137384,0.11845662456344813
137385,0.999657885004008
137386,0.04289412713183557
137387,0.011004297959727332
137388,0.02485963663460798
137389,0.05819954703399665
137390,0.029669834441496252
137391,0.05526665350008088
137392,0.059942425688500695
137393,0.0014509291943588687
137394,0.20829027699660327
137395,0.14212686034002614
137396,0.0003087772018667107
137397,0.22908397765471403
137398,0.06104045715831041
137399,0.7500492732500534
137400,0.08673604269882369
137401,0.5025174222582881
137402,0.07991753012544242
137403,0.6450676312523144
137404,0.17652965338717094
137405,0.20982243794117197
137406,0.3638614804312138
137407,0.04590611498923226
137408,0.12280355452356588
137409,0.5302208927996962
137410,0.29049369742642805
137411,0.07976194784323597
137412,0.07517365076156945
137413,0.4292118814288353
137414,0.06424332942940585
137415,0.08817006177134211
137416,0.05543551189325915
137417,0.44157526030161665
137418,0.143104094510109
137419,0.4239387496168157
137420,0.10410652672644187
137421,0.015863086869730175
137422,0.22157978463356814
137423,0.5353858740693712
137424,0.5244584390004883
137425,0.22364291521919671
137426,0.5860716693916875
137427,0.22039130414983554
137428,0.20038762870520727
137429,0.1648861645397146
137430,0.32750329365097697
137431,0.45388150288492113
137432,0.1572447656260409
137433,0.13761600680881597
137434,0.2895977426781102
137435,0.25746387660331743
137436,0.06440261430674586
137437,0.9997258411970671
137438,0.08263957103716611
137439,0.050721338652287104
137440,0.2702820056826579
137441,0.47819278695749357
137442,0.32608980106208346
137443,0.4354579164248207
137444,0.0014087328235889037
137445,0.1701194042564873
137446,0.32149381835848323
137447,0.35733099168688964
137448,0.0903074348911543
137449,0.12056185099524046
137450,0.08033455364588504
137451,0.1285861060562081
137452,0.0004580647515266727
137453,0.07844536953031438
137454,0.2162569844861775
137455,0.001866778832353081
137456,0.17810625467253346
137457,0.11165539270949104
137458,0.25501428006162036
137459,0.07784611531883098
137460,0.33346162687155717
137461,0.3037499039071562
137462,0.16869264111121715
137463,0.335891838770637
137464,0.0859486437613741
137465,0.13837006352268724
137466,0.06967595395782492
137467,0.6234735023002265
137468,0.1921675787725368
137469,0.013409485281528053
137470,0.2112386968021247
137471,0.11258359399672926
137472,0.04366059010926577
137473,0.21349803743238266
137474,0.11757041083845914
137475,0.16700646558029278
137476,0.31118048800353776
137477,0.27748851662774854
137478,0.6962821947147791
137479,0.15324150696444444
137480,0.4143207013102485
137481,0.10167909048950814
137482,0.0006057426364744155
137483,0.10942060331555693
137484,0.10523440341717559
137485,0.04057690867517549
137486,0.6411870562875525
137487,0.6285659327295207
137488,0.0720592894236021
137489,0.17183299709829414
137490,0.00479826082333318
137491,0.2280926404918286
137492,0.06457051658092788
137493,0.4719971283645223
137494,0.10140128746289
137495,0.0721535736596137
137496,0.03318532496823515
137497,0.15596091316201072
137498,0.34726128353576297
137499,0.3077143699537606
137500,0.11730686322866721
137501,0.06382723804384496
137502,0.059961925457871074
137503,0.24673833662380384
137504,0.33350658836706204
137505,0.08822418667905506
137506,0.0021366493616740007
137507,0.6021223083631966
137508,0.04661702673549031
137509,0.17801891954192264
137510,0.23543274158346486
137511,0.04972532231506314
137512,0.10290221877791661
137513,0.22555577935630053
137514,0.05502310268052901
137515,0.18151664120791924
137516,0.03739355204282984
137517,0.1037014488779585
137518,0.071644258216981
137519,0.37286298598463385
137520,0.1518623447238678
137521,0.17558320075151726
137522,0.10041939482098922
137523,0.23761743620133047
137524,0.2074518558238521
137525,0.13358431969017398
137526,0.06477864776921159
137527,0.002993939188877662
137528,0.720076572197705
137529,0.10276865188197415
137530,0.14303945531845133
137531,0.3274736649025119
137532,0.08867611122252042
137533,0.310668016151581
137534,0.000674306479006897
137535,0.09343558771479551
137536,0.2643242400255508
137537,0.9997649657497089
137538,0.0738560279174984
137539,0.04263081369267099
137540,0.5235288371932103
137541,0.0724959331066011
137542,0.2022617839164076
137543,0.10238962476410393
137544,0.17558312672628792
137545,0.05687818329807191
137546,0.058835623767816356
137547,0.034131315604884756
137548,0.19449729175790897
137549,0.20733453519331324
137550,0.2842840404143014
137551,0.05529571213974795
137552,0.16957780997043548
137553,0.06497740934428635
137554,0.3133730421820287
137555,0.2984293126069047
137556,0.5841913426033346
137557,0.13194756183616377
137558,0.13073833170251278
137559,0.0012482081206096614
137560,0.03295284463904869
137561,0.16898541512839158
137562,0.42937498352205195
137563,0.04838528478404808
137564,0.18291283761927737
137565,0.29758803189098565
137566,0.571309313465083
137567,0.07947711955106587
137568,0.05976680117919024
137569,0.21852734496195664
137570,0.17107351694940354
137571,0.00039650676198267653
137572,0.10646840231869004
137573,0.36683918990795167
137574,0.5603912669687683
137575,0.08945341869786998
137576,0.20263350722870033
137577,0.09862515639921958
137578,0.1624208019405531
137579,0.0991393214888603
137580,0.15169646112983223
137581,0.31628846182340836
137582,0.49081418124055093
137583,0.04670644321581944
137584,0.05359667746119991
137585,0.06854615188678093
137586,0.24867197038622316
137587,0.6049258005375877
137588,0.2837754450804689
137589,0.3231186843613181
137590,0.5235481011113845
137591,0.15940274990678144
137592,0.0008580311747409961
